trial_id,condition,write_success,write_ms,ack_success,ack_wait_ms,total_success,total_ms,failure_reason
JS_0459,2m_los,True,79.348,True,90.189,True,169.551,
JS_0460,2m_los,True,78.775,True,90.383,True,169.174,
JS_0461,2m_los,True,81.007,True,87.919,True,168.942,
JS_0462,2m_los,True,80.079,True,89.419,True,169.516,
JS_0463,2m_los,True,79.546,True,90.092,True,169.652,
JS_0464,2m_los,True,79.226,True,89.934,True,169.173,
JS_0465,2m_los,True,79.516,True,89.879,True,169.407,
JS_0466,2m_los,True,79.186,True,90.258,True,169.458,
JS_0467,2m_los,True,79.048,True,90.064,True,169.125,
JS_0468,2m_los,True,80.611,True,88.789,True,169.418,
JS_0469,2m_los,True,79.416,True,90.03,True,169.458,
JS_0470,2m_los,True,78.886,True,90.081,True,168.984,
JS_0471,2m_los,True,79.318,True,89.882,True,169.216,
JS_0472,2m_los,True,79.334,True,90.018,True,169.367,
JS_0473,2m_los,True,80.23,True,88.939,True,169.184,
JS_0474,2m_los,True,79.29,True,91.2,True,170.504,
JS_0475,2m_los,True,78.439,True,91.089,True,169.541,
JS_0476,2m_los,True,78.352,True,90.23,True,168.595,
JS_0477,2m_los,True,79.137,True,90.263,True,169.414,
JS_0478,2m_los,True,79.315,True,90.042,True,169.368,
JS_0479,2m_los,True,79.351,True,89.848,True,169.213,
JS_0480,2m_los,True,79.197,True,90.149,True,169.359,
JS_0481,2m_los,True,79.304,True,90.044,True,169.362,
JS_0482,2m_los,True,79.023,True,91.179,True,170.215,
JS_0483,2m_los,True,78.185,True,90.187,True,168.386,
JS_0484,2m_los,True,79.323,True,90.139,True,169.48,
JS_0485,2m_los,True,79.005,True,90.372,True,169.392,
JS_0486,2m_los,True,78.956,True,90.213,True,169.185,
JS_0487,2m_los,True,79.132,True,89.952,True,169.099,
JS_0488,2m_los,True,79.244,True,89.927,True,169.187,
JS_0489,2m_los,True,79.098,True,90.004,True,169.118,
JS_0490,2m_los,True,79.201,True,90.086,True,169.304,
JS_0491,2m_los,True,79.7,True,90.015,True,169.728,
JS_0492,2m_los,True,79.146,True,90.176,True,169.344,
JS_0493,2m_los,True,79.367,True,90.098,True,169.479,
JS_0494,2m_los,True,79.299,True,91.091,True,170.402,
JS_0495,2m_los,True,78.193,True,90.078,True,168.289,
JS_0496,2m_los,True,79.313,True,89.999,True,169.326,
JS_0497,2m_los,True,80.099,True,89.98,True,170.093,
JS_0498,2m_los,True,78.62,True,90.042,True,168.676,
JS_0499,2m_los,True,80.059,True,89.141,True,169.214,
JS_0500,2m_los,True,79.251,True,91.231,True,170.499,
